User_ID,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),age,gender,zip_code
466,Vegetables,429,46.3,32.4,23.8,3.4,19.6,769,296,Lunch,747,77,Male,2579
34,Dairy,479,17.2,38.4,48.1,9.5,33.1,456,98,Snack,337,46,Female,3587
520,Grains,198,15.4,68.1,17.6,5.9,36.7,892,160,Snack,466,35,Female,3565
307,Dairy,599,9.8,38.1,20.3,2.3,23.9,187,179,Snack,720,79,Female,2562
752,Meat,269,34.0,70.5,28.4,5.1,38.2,888,14,Snack,648,66,Male,6511
470,Vegetables,263,30.7,24.9,23.9,2.7,15.0,963,248,Lunch,187,74,Male,2004
30,Fruits,453,15.9,23.2,7.2,4.1,36.0,324,273,Lunch,509,48,Female,3560
662,Snacks,389,1.4,10.6,25.4,3.8,16.2,944,118,Breakfast,798,46,Male,2513
267,Meat,279,4.8,34.0,37.1,5.1,40.4,207,157,Breakfast,644,40,Male,3021
546,Snacks,222,4.8,62.1,15.3,1.5,34.8,275,205,Snack,294,64,Female,3058
756,Beverages,146,45.2,92.4,46.2,3.3,32.7,248,69,Lunch,432,26,Female,1079
911,Dairy,282,34.5,9.8,4.8,3.1,24.9,920,36,Lunch,105,46,Female,1114
727,Meat,370,7.2,93.2,24.8,3.1,20.5,752,150,Lunch,640,59,Female,1030
786,Grains,380,18.0,13.2,12.1,7.6,31.9,987,24,Snack,461,72,Female,1077
244,Meat,288,38.6,39.5,28.4,7.3,31.6,989,128,Breakfast,433,54,Male,2586
26,Meat,351,33.6,86.6,25.6,2.8,48.5,154,100,Breakfast,414,30,Male,4800
919,Beverages,269,43.0,27.2,21.8,6.9,22.7,277,221,Snack,684,73,Female,3587
766,Fruits,413,2.0,74.5,21.3,2.1,16.8,778,73,Dinner,477,46,Male,8461
998,Fruits,60,34.9,9.3,22.7,7.3,27.8,192,69,Breakfast,560,45,Female,1068
496,Snacks,570,40.8,80.6,39.4,0.9,40.3,641,50,Breakfast,918,22,Female,2576
680,Dairy,242,44.5,25.0,38.2,9.8,35.9,914,295,Dinner,694,34,Female,1088
993,Beverages,402,23.0,57.0,13.4,7.9,0.6,746,299,Dinner,170,49,Female,7411
867,Fruits,600,5.1,8.3,21.0,7.9,48.5,379,215,Dinner,963,63,Male,3532
715,Grains,559,37.9,6.4,26.2,0.4,38.5,684,275,Snack,276,62,Female,2575
460,Vegetables,514,26.7,90.9,18.7,1.1,6.0,217,54,Snack,442,58,Male,1032
493,Grains,549,2.3,84.7,8.2,7.7,39.7,819,157,Lunch,712,36,Female,2530
842,Snacks,193,37.9,54.2,49.5,8.4,32.8,406,247,Lunch,552,35,Female,3002
311,Grains,492,35.0,31.5,13.2,8.9,28.0,404,271,Snack,810,23,Male,3535
954,Meat,53,45.6,44.9,4.3,9.1,1.6,391,48,Dinner,772,64,Male,3054
55,Fruits,203,24.6,9.0,11.1,4.9,32.1,162,257,Dinner,356,73,Male,9721
981,Snacks,457,40.4,75.5,20.0,7.1,33.6,301,168,Breakfast,404,47,Female,1093
294,Dairy,275,12.0,76.5,16.5,8.3,13.7,82,278,Breakfast,461,34,Male,4802
57,Grains,173,31.0,28.9,19.2,1.6,13.0,254,125,Dinner,555,49,Female,1076
276,Vegetables,195,22.9,62.8,47.9,4.4,14.4,789,64,Lunch,988,46,Female,1114
816,Grains,489,3.9,39.2,34.8,4.2,42.7,793,283,Lunch,873,35,Male,3581
493,Beverages,72,5.3,89.3,31.1,5.4,43.8,775,290,Breakfast,958,25,Female,1025
198,Fruits,492,12.3,64.9,38.2,4.2,24.0,877,181,Dinner,405,73,Female,6412
900,Grains,485,19.1,83.0,46.5,6.8,4.1,384,279,Lunch,809,42,Female,3552
1000,Snacks,330,23.6,96.0,23.0,5.1,31.7,835,184,Snack,521,61,Female,2576
621,Grains,61,47.9,89.8,48.3,0.4,33.7,546,216,Lunch,447,43,Male,3000
324,Grains,258,29.8,97.8,34.6,1.5,29.3,683,278,Breakfast,328,57,Male,9901
941,Beverages,408,34.1,21.7,45.8,8.1,18.6,958,231,Breakfast,415,36,Male,2028
774,Snacks,478,42.6,12.8,30.6,7.6,30.8,750,31,Breakfast,181,35,Female,3526
766,Dairy,351,37.7,74.0,13.8,9.4,17.4,221,40,Breakfast,471,55,Male,3597
94,Grains,65,4.0,68.9,32.2,6.2,44.4,80,262,Lunch,145,47,Female,1046
699,Fruits,315,8.3,37.5,16.6,1.4,44.1,754,53,Lunch,737,46,Male,1017
898,Meat,546,13.7,14.9,41.4,7.5,17.3,682,176,Snack,843,43,Female,2020
555,Snacks,202,14.4,91.2,3.9,8.4,9.9,858,291,Snack,775,73,Male,2584
787,Beverages,535,17.3,73.2,41.2,8.9,26.7,677,174,Snack,983,37,Male,2001
906,Grains,406,7.3,82.5,36.6,1.8,36.5,920,129,Snack,280,74,Male,3588
335,Beverages,210,6.1,90.0,49.0,0.7,12.8,135,190,Breakfast,571,25,Male,1022
957,Grains,538,45.5,59.1,7.9,8.2,48.6,890,113,Snack,961,48,Female,2531
661,Meat,156,2.7,35.5,13.6,1.5,38.7,760,38,Breakfast,191,27,Male,1080
913,Grains,502,20.8,97.5,29.3,0.9,11.3,905,40,Snack,272,35,Male,1090
184,Snacks,149,32.0,21.5,45.7,8.7,49.0,987,88,Breakfast,594,71,Female,2504
135,Meat,592,39.5,7.7,36.7,4.4,27.8,86,187,Lunch,728,36,Female,3064
331,Snacks,206,17.2,28.1,48.7,0.7,2.3,612,261,Lunch,794,50,Male,4803
442,Meat,275,6.3,19.8,30.2,5.8,3.2,195,129,Dinner,334,66,Female,1079
658,Meat,547,20.3,33.9,44.9,7.6,28.5,587,151,Snack,232,68,Male,1083
66,Dairy,279,49.8,73.5,21.8,1.7,12.8,445,230,Dinner,352,57,Female,2025
169,Grains,598,41.0,49.4,12.0,5.7,3.8,79,107,Lunch,927,28,Male,3536
962,Snacks,576,7.0,23.0,2.7,0.6,17.4,595,202,Snack,385,40,Male,3536
386,Grains,336,43.1,56.8,21.9,9.4,18.1,452,262,Lunch,791,19,Female,3591
374,Grains,373,15.2,40.0,41.6,3.4,40.1,732,122,Dinner,495,72,Female,1111
409,Beverages,221,34.5,46.8,21.3,1.2,12.6,326,285,Breakfast,472,34,Male,3408
170,Snacks,197,19.4,22.3,22.6,0.2,39.0,324,239,Dinner,251,68,Male,7607
960,Meat,546,44.5,49.6,7.2,6.3,29.6,431,246,Breakfast,671,55,Female,3583
878,Meat,237,30.8,66.3,36.7,6.3,44.8,411,203,Snack,491,57,Female,3070
469,Vegetables,525,3.8,64.3,44.4,4.9,45.6,486,112,Dinner,546,70,Female,8232
158,Beverages,535,25.9,38.9,24.8,5.2,10.2,281,142,Snack,595,35,Male,7522
456,Vegetables,234,41.8,82.1,24.4,4.8,36.7,360,69,Breakfast,144,70,Female,1075
958,Beverages,405,46.4,49.7,32.9,4.8,48.8,570,168,Dinner,377,32,Male,3593
50,Beverages,313,17.9,32.7,15.1,8.8,19.9,211,67,Dinner,756,79,Female,1087
280,Beverages,215,14.7,76.4,46.2,6.4,49.9,681,102,Snack,771,70,Male,3403
452,Meat,180,35.6,35.4,46.9,1.7,18.3,805,65,Breakfast,560,49,Female,3034
401,Meat,298,42.6,47.5,14.2,5.0,26.3,800,14,Dinner,392,58,Female,5611
377,Fruits,227,36.0,24.1,34.9,2.7,32.5,623,135,Breakfast,247,24,Male,2565
635,Beverages,241,25.9,93.7,13.7,9.5,45.5,929,291,Lunch,543,26,Male,1024
716,Snacks,423,49.7,25.3,26.1,9.5,44.0,59,21,Snack,733,67,Female,3550
330,Grains,486,5.6,59.2,48.8,1.6,49.3,87,51,Snack,354,73,Male,2082
597,Dairy,100,47.6,61.2,14.9,3.0,33.1,411,60,Breakfast,982,73,Male,3582
462,Beverages,517,5.7,21.7,8.7,8.1,25.5,118,296,Dinner,363,39,Female,7551
924,Grains,158,38.2,32.5,17.7,3.8,47.9,879,153,Breakfast,574,54,Female,4819
815,Fruits,535,8.1,29.0,28.5,5.1,11.9,238,226,Lunch,763,37,Male,3014
238,Beverages,223,44.5,15.7,36.6,0.3,31.3,81,96,Lunch,813,22,Male,2017
12,Dairy,469,38.1,26.2,14.4,6.5,28.5,21,189,Lunch,447,59,Male,3025
691,Beverages,215,29.6,57.9,6.2,1.1,21.6,459,43,Snack,702,67,Male,1096
588,Beverages,427,24.3,98.2,2.1,2.4,30.1,511,72,Dinner,640,70,Female,3042
884,Snacks,355,5.5,87.9,29.7,8.7,25.4,434,245,Snack,264,52,Female,3111
31,Meat,530,43.8,67.2,10.5,0.8,16.2,402,249,Dinner,802,48,Male,1073
301,Beverages,344,7.0,44.8,23.6,9.7,49.0,80,183,Snack,972,50,Male,2592
823,Grains,444,37.2,23.9,5.4,9.3,11.9,9,179,Snack,694,60,Male,2583
990,Fruits,136,31.2,42.3,16.0,2.6,30.6,237,160,Breakfast,673,63,Male,3022
287,Beverages,535,18.4,39.6,19.7,5.3,2.8,948,145,Snack,537,56,Male,1080
858,Vegetables,200,31.2,7.9,17.9,1.3,9.5,383,113,Breakfast,821,76,Female,4815
37,Dairy,507,23.5,69.2,9.7,2.6,39.2,196,77,Dinner,153,56,Female,3027
702,Vegetables,106,35.4,21.9,20.3,5.8,42.5,992,52,Dinner,837,33,Male,3569
555,Meat,487,48.6,71.1,13.8,5.2,10.8,96,25,Snack,297,70,Female,3517
163,Dairy,486,36.5,61.9,30.3,5.3,38.4,606,296,Breakfast,746,63,Female,1095
816,Fruits,526,40.2,69.0,22.5,0.3,34.5,256,287,Lunch,366,47,Female,2504
944,Grains,459,4.3,11.1,19.6,2.4,26.8,721,192,Breakfast,318,69,Male,7551
882,Snacks,452,16.5,70.7,9.0,5.4,47.6,136,60,Snack,606,80,Female,2530
101,Beverages,336,29.6,99.7,25.4,0.5,11.3,237,95,Lunch,161,57,Male,1088
243,Meat,422,36.2,31.3,36.6,5.7,43.2,299,50,Dinner,848,47,Female,2006
348,Dairy,454,22.8,79.8,42.2,3.4,3.4,874,77,Lunch,345,40,Female,1047
242,Dairy,145,41.8,48.3,35.0,4.7,10.2,960,143,Breakfast,725,37,Male,3000
393,Vegetables,405,46.2,24.0,27.3,8.5,31.0,908,94,Breakfast,453,51,Male,3412
451,Beverages,178,6.1,29.6,30.3,9.0,29.1,557,68,Lunch,430,51,Male,3584
325,Fruits,308,26.3,81.9,46.7,7.3,20.2,573,171,Snack,328,27,Male,3509
628,Meat,448,30.7,12.5,40.1,3.3,26.4,531,36,Dinner,129,45,Male,9931
180,Beverages,301,21.8,60.3,24.2,0.0,27.0,643,42,Snack,357,30,Male,7551
269,Beverages,94,36.5,47.6,44.6,2.5,36.4,381,67,Breakfast,236,20,Male,1039
42,Vegetables,277,29.1,31.5,45.0,5.7,47.0,185,267,Breakfast,507,73,Male,1012
703,Vegetables,58,34.4,51.0,35.9,9.7,1.7,239,27,Snack,551,70,Male,3564
683,Vegetables,365,28.9,66.4,21.1,8.5,4.2,718,119,Lunch,562,71,Male,1077
893,Meat,434,47.5,34.2,25.5,6.0,15.9,247,11,Dinner,522,21,Female,4461
311,Grains,565,36.6,32.4,41.6,5.1,10.4,855,28,Breakfast,572,79,Male,2540
389,Vegetables,481,12.0,45.4,18.0,2.6,6.2,313,43,Breakfast,763,38,Female,8232
784,Beverages,250,18.6,62.7,7.4,1.8,5.3,542,157,Snack,557,24,Male,3539
348,Grains,589,13.0,30.9,14.9,7.3,30.7,556,32,Breakfast,808,65,Male,9700
745,Dairy,461,3.5,66.2,23.6,4.6,3.5,223,40,Breakfast,930,55,Male,2524
866,Meat,328,17.1,85.5,18.8,8.8,24.7,180,177,Lunch,135,23,Male,3075
568,Vegetables,101,38.7,82.1,16.5,9.8,7.2,753,94,Breakfast,234,39,Male,2503
820,Dairy,165,37.9,79.5,28.1,5.6,23.2,9,208,Breakfast,129,25,Female,3414
126,Beverages,326,16.3,52.7,16.3,0.4,42.0,540,198,Lunch,141,47,Female,3065
791,Snacks,362,47.2,47.7,23.9,1.7,17.2,174,211,Snack,130,34,Male,3407
991,Fruits,415,4.8,21.4,3.6,2.2,38.9,922,290,Dinner,157,53,Female,4804
923,Grains,452,7.9,24.0,27.0,8.5,38.7,666,257,Dinner,923,42,Male,1025
780,Snacks,475,47.2,70.1,10.1,5.7,27.5,811,81,Dinner,415,75,Male,3572
109,Grains,340,30.9,72.6,37.1,1.6,46.8,249,260,Lunch,221,80,Male,1034
420,Fruits,564,16.4,87.9,7.8,6.1,11.0,573,164,Dinner,453,46,Female,2061
179,Snacks,593,41.3,70.6,7.4,6.7,21.7,421,64,Lunch,476,36,Female,1091
878,Fruits,433,3.1,37.9,31.8,0.7,6.9,245,82,Breakfast,723,45,Male,3551
402,Grains,128,22.0,41.6,24.5,9.5,40.3,251,177,Dinner,487,33,Male,2518
415,Fruits,182,30.5,61.9,32.0,9.9,44.6,848,229,Lunch,379,35,Female,1046
713,Vegetables,123,35.7,42.6,17.0,8.2,10.0,396,242,Snack,646,28,Female,2541
359,Vegetables,297,45.9,40.5,35.1,9.1,49.1,584,119,Breakfast,332,77,Male,4816
607,Meat,227,11.8,18.1,13.5,9.1,42.4,339,14,Dinner,999,64,Male,2010
309,Meat,156,18.3,80.1,48.7,0.5,0.8,121,287,Breakfast,338,19,Male,6841
466,Vegetables,352,3.8,25.7,26.5,4.3,36.1,354,206,Dinner,751,18,Male,2521
809,Snacks,220,28.4,96.7,10.2,0.9,23.2,345,126,Dinner,990,40,Female,3566
639,Snacks,120,41.9,66.3,39.1,8.2,29.5,49,19,Dinner,203,18,Male,1035
504,Snacks,192,29.7,11.9,3.5,6.7,41.2,739,51,Breakfast,303,40,Female,2537
348,Grains,285,10.2,7.0,43.9,7.6,3.9,853,131,Lunch,332,32,Female,4804
407,Vegetables,472,28.4,94.7,3.4,1.2,13.7,749,137,Dinner,704,51,Male,3565
180,Vegetables,145,18.5,82.0,21.7,9.9,39.0,371,120,Dinner,267,22,Male,9700
958,Vegetables,567,5.2,54.5,1.7,5.0,45.1,123,171,Breakfast,708,72,Female,3559
507,Beverages,261,36.5,99.5,37.4,2.6,18.2,376,84,Lunch,463,71,Female,2520
223,Vegetables,131,12.4,78.0,39.7,3.6,20.0,884,85,Lunch,405,61,Male,2582
140,Snacks,495,26.4,66.4,10.3,2.7,17.1,613,276,Breakfast,109,41,Female,8441
750,Vegetables,164,24.5,84.5,37.3,6.5,35.3,545,262,Breakfast,871,31,Female,3579
421,Beverages,351,1.7,73.5,42.6,3.1,25.6,842,38,Snack,369,59,Female,3037
574,Meat,186,8.4,56.1,28.8,2.4,47.7,607,20,Dinner,258,18,Male,3052
47,Grains,394,2.0,85.5,21.7,1.0,44.4,426,241,Snack,128,30,Female,2502
292,Vegetables,102,20.9,55.3,48.8,0.4,21.4,797,181,Lunch,559,79,Female,3538
57,Dairy,461,9.1,68.2,28.6,1.0,22.3,851,132,Snack,431,66,Male,6828
608,Fruits,338,22.5,83.6,48.7,6.3,44.9,398,26,Dinner,775,77,Female,9731
41,Grains,270,22.7,75.6,46.8,9.3,0.1,186,230,Dinner,338,20,Female,2005
137,Fruits,398,1.1,73.2,2.0,8.8,17.6,850,45,Dinner,388,63,Female,2017
66,Snacks,149,47.5,9.1,3.6,0.1,23.6,276,172,Lunch,478,34,Male,9901
535,Meat,459,25.6,61.7,36.9,1.1,10.7,735,253,Breakfast,367,71,Male,3576
224,Snacks,416,49.5,45.5,34.1,3.1,43.0,50,150,Snack,109,19,Female,4801
395,Grains,480,31.9,67.3,43.3,1.3,47.3,352,74,Dinner,587,33,Female,1011
33,Meat,62,16.1,62.7,4.8,2.4,20.0,499,156,Snack,781,68,Female,1043
802,Vegetables,54,29.4,85.9,34.0,7.2,38.1,35,84,Snack,509,20,Female,3560
556,Vegetables,153,21.5,15.8,27.8,8.7,24.9,348,199,Snack,559,43,Female,2597
793,Meat,268,16.6,74.6,3.3,2.7,39.9,416,87,Lunch,790,47,Female,4809
609,Meat,525,8.4,16.8,13.0,8.9,36.8,246,131,Breakfast,649,27,Female,2536
395,Snacks,483,6.4,81.9,28.9,9.3,17.1,747,157,Snack,138,72,Female,2511
453,Fruits,411,43.5,57.5,19.5,9.7,32.2,500,34,Dinner,220,33,Male,2538
943,Meat,342,31.5,8.4,6.5,9.6,39.7,193,191,Breakfast,303,51,Male,2536
803,Fruits,475,27.7,77.0,44.9,0.8,36.9,910,80,Snack,512,42,Male,1006
399,Vegetables,373,45.2,51.1,5.7,8.8,24.1,987,14,Breakfast,605,72,Female,3551
645,Dairy,531,2.2,5.9,20.3,3.9,12.7,783,33,Dinner,913,80,Male,3564
854,Vegetables,526,15.3,50.3,40.2,0.2,32.9,398,84,Snack,826,67,Male,1069
607,Meat,76,40.0,22.6,11.2,7.1,43.1,210,268,Snack,493,22,Female,3559
716,Meat,558,46.9,13.9,38.0,8.2,9.8,745,232,Breakfast,213,80,Female,3568
225,Dairy,513,2.9,72.5,34.4,7.7,28.0,760,174,Lunch,885,33,Female,4806
692,Vegetables,323,36.7,58.4,37.6,4.9,36.0,236,292,Breakfast,969,28,Female,3027
704,Meat,473,11.9,59.4,11.9,1.7,39.5,146,148,Dinner,435,19,Male,2560
672,Fruits,288,32.4,69.5,28.9,3.2,47.0,881,249,Lunch,838,51,Male,9721
519,Meat,283,6.9,46.1,27.3,7.1,8.0,632,5,Snack,955,32,Male,2522
833,Meat,80,19.5,78.7,49.3,0.1,5.9,987,227,Lunch,880,23,Female,3052
805,Meat,104,28.6,19.7,39.7,2.1,49.1,531,90,Breakfast,608,37,Male,2587
789,Meat,474,40.5,52.6,28.0,9.9,32.6,487,225,Snack,560,75,Female,1087
823,Snacks,582,39.9,76.9,39.9,3.4,3.1,648,159,Breakfast,503,63,Female,3593
934,Snacks,346,46.7,65.9,31.0,9.2,30.7,928,183,Lunch,620,68,Female,3504
33,Grains,585,30.1,48.8,40.6,6.7,9.6,918,76,Lunch,475,52,Female,1038
861,Snacks,337,34.6,89.0,33.5,5.4,23.1,524,283,Snack,609,59,Female,3531
777,Meat,262,47.5,17.7,18.8,0.8,12.3,907,169,Breakfast,216,64,Male,3540
795,Fruits,347,36.0,8.5,29.5,0.3,48.7,462,238,Dinner,745,75,Female,3550
663,Meat,106,24.0,67.5,21.7,9.1,4.1,560,280,Dinner,210,50,Male,2514
981,Grains,56,17.6,47.3,1.9,3.7,37.6,905,285,Lunch,864,36,Male,1091
46,Grains,190,25.0,72.7,37.2,5.6,20.2,991,246,Snack,863,43,Female,1115
625,Snacks,267,4.9,71.3,42.0,0.3,33.2,14,100,Breakfast,240,40,Female,2544
288,Snacks,378,10.6,6.5,46.1,1.1,21.6,544,226,Dinner,424,27,Female,3419
788,Snacks,437,7.0,19.4,37.0,0.8,33.7,186,52,Lunch,1000,72,Male,2568
64,Beverages,438,10.6,54.5,45.1,5.4,14.5,433,287,Breakfast,225,48,Male,3405
398,Snacks,570,49.9,71.1,5.3,4.3,43.3,517,201,Lunch,171,33,Female,3006
184,Dairy,246,10.1,38.7,10.8,7.1,37.2,526,38,Snack,799,55,Female,3079
240,Vegetables,529,23.7,89.6,2.3,0.6,33.7,299,50,Dinner,895,40,Female,1089
920,Fruits,165,18.0,99.4,38.6,5.2,12.8,698,178,Dinner,756,72,Male,2027
305,Vegetables,560,28.5,48.3,20.7,6.9,29.3,9,115,Breakfast,959,69,Female,3502
919,Snacks,446,9.7,55.1,17.7,5.1,14.5,708,61,Breakfast,481,45,Female,2559
985,Dairy,346,28.0,64.6,46.3,5.6,2.0,364,179,Breakfast,827,19,Female,2001
288,Vegetables,366,40.1,88.0,19.1,3.2,22.6,990,147,Dinner,798,28,Male,2023
560,Beverages,75,2.5,69.7,16.3,0.6,48.9,640,58,Dinner,979,60,Male,3514
520,Fruits,365,40.7,49.0,17.4,0.3,34.0,103,113,Dinner,759,45,Female,1053
66,Dairy,457,21.6,83.9,9.8,7.6,3.0,205,300,Breakfast,967,28,Female,3223
422,Beverages,116,15.1,88.5,31.2,3.2,35.2,470,220,Snack,989,52,Male,1095
394,Vegetables,495,32.0,43.5,9.4,9.9,18.7,514,297,Lunch,752,22,Female,2511
958,Snacks,559,36.0,56.0,14.4,7.8,46.4,862,58,Lunch,457,23,Male,2019
505,Beverages,578,37.7,28.8,4.8,7.8,15.7,866,153,Snack,179,20,Female,2624
748,Fruits,588,17.5,86.6,39.2,1.7,43.6,489,250,Snack,482,20,Male,3598
63,Dairy,521,41.6,43.3,13.7,7.0,24.7,713,50,Snack,727,76,Female,4818
926,Fruits,58,18.5,57.6,28.6,2.5,25.3,545,66,Breakfast,717,73,Female,3409
310,Dairy,452,27.3,90.3,38.2,3.1,32.7,858,117,Lunch,696,40,Female,2505
807,Vegetables,221,20.7,92.6,47.2,2.3,19.5,232,274,Dinner,886,62,Female,2512
811,Snacks,358,20.9,72.6,3.8,1.1,43.9,602,252,Breakfast,119,57,Female,3044
430,Vegetables,54,19.6,51.9,23.7,5.6,2.0,444,79,Dinner,604,22,Female,3584
471,Dairy,54,44.9,57.3,20.3,2.1,36.4,278,243,Snack,115,21,Male,3032
492,Dairy,95,48.9,6.2,11.1,9.1,42.9,414,257,Snack,517,19,Male,3011
977,Fruits,276,47.8,93.2,9.2,3.3,5.2,937,83,Snack,813,49,Female,2513
888,Beverages,428,46.9,68.3,3.4,4.5,30.6,644,162,Breakfast,850,56,Female,2516
986,Vegetables,157,7.2,43.4,2.0,4.7,29.0,382,169,Snack,525,44,Male,2026
972,Beverages,215,39.0,57.1,6.9,1.7,20.6,118,233,Breakfast,767,55,Male,1052
973,Grains,217,28.2,31.8,38.5,3.9,19.2,732,195,Lunch,253,32,Male,2010
654,Vegetables,236,35.4,32.3,38.6,5.8,29.2,174,180,Lunch,749,76,Male,3034
741,Vegetables,78,42.7,75.4,7.5,1.9,0.8,110,74,Breakfast,132,46,Female,3060
970,Meat,151,27.2,24.9,46.0,3.8,25.5,723,298,Lunch,517,43,Female,3024
390,Dairy,381,31.7,95.3,19.7,3.3,38.0,334,159,Breakfast,768,55,Female,3531
15,Fruits,591,39.1,8.6,12.6,9.1,20.8,930,103,Lunch,868,50,Male,3506
325,Meat,541,32.2,40.8,6.2,7.8,1.7,374,254,Breakfast,727,70,Female,3546
102,Meat,400,42.5,43.2,25.4,4.6,22.1,827,231,Breakfast,928,39,Male,4801
810,Meat,202,11.0,69.1,38.3,5.7,9.2,695,110,Lunch,421,34,Male,3047
837,Vegetables,94,28.6,24.8,19.6,6.1,40.8,173,144,Dinner,489,30,Female,3505
658,Vegetables,258,3.1,97.4,26.5,1.3,27.6,509,275,Lunch,708,40,Female,4808
630,Snacks,377,1.4,99.1,23.0,5.2,43.0,410,139,Snack,455,41,Male,3543
833,Fruits,566,20.0,36.1,23.9,4.7,36.9,654,41,Dinner,749,64,Female,2025
188,Meat,331,29.8,77.8,31.6,7.2,49.9,16,125,Breakfast,692,48,Male,1028
182,Dairy,351,8.7,23.3,2.2,0.3,22.3,444,58,Snack,661,57,Female,1022
5,Grains,502,11.3,62.8,9.0,1.7,15.6,785,178,Lunch,552,38,Male,3408
194,Snacks,468,4.6,59.2,5.3,4.6,48.4,669,69,Breakfast,170,58,Male,2598
979,Beverages,412,16.1,98.5,30.5,2.8,27.4,116,86,Breakfast,790,70,Male,3029
664,Vegetables,283,46.2,84.8,45.7,2.8,8.0,902,7,Snack,646,24,Male,1070
288,Snacks,543,47.8,29.3,12.4,1.5,25.7,506,270,Snack,773,60,Female,1007
32,Dairy,290,9.1,75.5,6.4,4.9,14.0,328,83,Lunch,903,30,Male,2023
180,Fruits,407,39.2,14.7,3.5,3.9,15.9,941,52,Snack,476,30,Female,3542
88,Snacks,263,45.6,76.9,5.0,5.7,30.6,982,282,Dinner,152,46,Female,2018
356,Fruits,317,43.2,48.2,5.8,6.5,42.1,796,196,Lunch,999,39,Female,1082
978,Dairy,61,43.2,55.6,43.2,8.9,27.5,429,214,Breakfast,710,22,Female,1082
640,Snacks,76,15.2,69.2,13.7,2.2,5.4,761,63,Breakfast,416,31,Female,3404
416,Grains,572,42.3,29.4,40.5,1.8,29.1,139,202,Breakfast,513,56,Female,1094
531,Fruits,86,25.8,59.0,1.8,7.2,41.2,906,119,Dinner,518,24,Female,3050
820,Dairy,359,22.3,74.3,8.0,8.5,42.3,747,187,Breakfast,438,27,Female,3415
548,Vegetables,207,35.9,94.1,27.7,0.9,22.8,937,82,Breakfast,863,43,Male,7811
361,Dairy,245,48.4,55.4,1.1,0.1,8.2,359,219,Lunch,711,40,Male,8221
831,Dairy,404,8.6,5.9,16.6,6.8,35.6,323,257,Lunch,116,22,Male,2000
703,Dairy,163,3.8,15.9,34.1,4.9,3.3,501,261,Lunch,747,40,Female,3408
568,Grains,412,45.3,79.1,21.6,9.1,28.9,120,231,Breakfast,565,41,Female,1097
537,Grains,118,34.6,93.3,34.7,2.6,18.5,931,37,Snack,991,70,Male,3038
564,Meat,370,14.0,8.3,29.1,4.6,29.4,987,87,Snack,664,69,Male,3599
846,Vegetables,379,27.7,29.6,16.6,6.7,41.9,379,248,Snack,827,23,Female,3552
23,Snacks,59,23.9,48.3,22.3,1.3,7.7,204,134,Snack,264,32,Female,3575
725,Meat,456,18.6,6.3,2.8,2.7,5.9,972,220,Dinner,366,66,Male,8011
271,Fruits,165,7.7,35.0,44.2,5.3,8.7,21,154,Dinner,685,78,Male,5211
351,Dairy,315,37.8,25.5,15.6,1.2,1.0,555,119,Breakfast,863,77,Male,3047
689,Grains,586,10.7,91.7,46.5,5.9,16.3,706,153,Snack,833,28,Male,2576
789,Snacks,572,22.5,38.8,6.5,4.2,0.2,154,195,Breakfast,903,78,Male,2571
552,Meat,114,39.9,77.5,48.5,8.0,42.6,673,263,Lunch,792,40,Female,1011
466,Snacks,382,30.5,73.5,26.1,4.4,20.2,116,297,Snack,552,31,Female,1037
944,Dairy,459,40.0,90.4,18.0,0.0,26.1,26,260,Dinner,732,75,Male,1011
402,Grains,280,41.5,85.1,46.6,2.7,1.2,175,7,Snack,792,36,Male,2504
591,Grains,530,42.2,58.1,6.2,8.5,40.8,779,1,Lunch,908,64,Female,1061
928,Dairy,345,15.9,29.9,42.2,5.7,5.8,138,208,Snack,930,42,Male,3572
104,Vegetables,205,26.8,6.9,45.1,8.5,2.6,598,74,Dinner,595,26,Male,2020
116,Snacks,325,12.9,80.9,5.4,4.8,16.1,178,72,Snack,378,45,Female,2500
800,Meat,338,46.0,72.2,6.0,2.6,26.7,252,129,Breakfast,603,80,Female,3537
524,Meat,126,15.6,60.3,6.4,3.9,48.2,623,69,Breakfast,836,21,Male,3052
137,Vegetables,366,29.1,30.3,3.8,0.4,43.5,777,84,Lunch,506,40,Male,3579
634,Dairy,526,35.6,99.6,14.3,3.5,39.1,128,60,Dinner,560,38,Female,8911
293,Grains,151,49.0,29.6,16.7,6.2,20.9,43,25,Breakfast,325,69,Female,9711
762,Beverages,569,3.3,16.7,9.6,3.8,37.9,333,136,Dinner,354,77,Male,5611
293,Dairy,286,31.1,84.3,36.0,0.4,9.3,467,151,Lunch,126,38,Female,1084
971,Dairy,343,36.2,47.5,25.9,4.0,28.2,960,238,Dinner,288,36,Female,2552
431,Vegetables,377,49.9,42.9,33.6,7.7,15.7,108,35,Dinner,360,62,Female,2001
737,Meat,75,5.6,84.7,29.0,4.1,12.9,624,123,Lunch,772,64,Male,2071
157,Dairy,258,49.0,86.6,30.1,0.8,3.5,640,19,Snack,472,60,Male,2531
458,Vegetables,164,2.5,49.0,41.2,5.8,14.1,982,229,Breakfast,235,18,Female,3544
234,Vegetables,587,49.5,60.5,32.8,7.8,4.4,94,240,Lunch,125,27,Female,9901
