User_ID,Category,Calories..kcal.,Protein..g.,Carbohydrates..g.,Fat..g.,Fiber..g.,Sugars..g.,Sodium..mg.,Cholesterol..mg.,Meal_Type,Water_Intake..ml.,age,gender,zip_code
971,Beverages,144,48.5,25.1,8.5,2.5,4.9,110,278,Dinner,560,80.0,Male,3110.0
92,Meat,433,9.5,13.7,47.1,5.1,32.1,484,287,Snack,255,25.0,Female,1035.0
991,Fruits,136,6.7,52.3,34.9,2.3,40.6,631,294,Lunch,511,40.0,Female,3415.0
313,Vegetables,211,18.3,47.6,22.0,1.5,14.5,990,66,Breakfast,651,50.0,Female,7520.0
50,Beverages,313,24.9,39.6,31.9,2.5,10.2,254,244,Dinner,842,30.0,Male,2535.0
543,Meat,367,18.9,25.9,46.4,1.9,19.3,720,164,Breakfast,565,70.0,Male,1035.0
533,Beverages,347,41.2,24.4,25.3,8.2,7.6,922,188,Breakfast,248,80.0,Male,1055.0
123,Snacks,332,40.4,16.9,30.6,2.8,43.6,515,228,Breakfast,328,35.0,Female,4815.0
269,Vegetables,234,10.1,30.2,47.6,3.4,43.2,316,187,Lunch,827,30.0,Male,2535.0
759,Grains,315,42.7,5.9,49.2,1.5,1.7,10,191,Lunch,900,30.0,Female,7425.0
389,Meat,600,38.1,49.7,45.2,3.5,46.9,625,243,Lunch,925,40.0,Female,1070.0
666,Beverages,521,27.7,97.7,46.0,9.8,5.7,118,186,Lunch,320,45.0,Male,2560.0
398,Grains,455,11.2,27.6,23.4,7.2,27.1,118,52,Lunch,132,60.0,Male,1045.0
923,Fruits,587,21.9,62.6,41.6,6.9,15.5,216,47,Lunch,955,35.0,Male,3070.0
356,Snacks,534,46.6,10.7,39.2,9.0,0.6,842,199,Dinner,377,25.0,Male,3075.0
46,Dairy,124,13.7,73.5,41.0,7.2,3.1,931,158,Breakfast,721,50.0,Male,2580.0
420,Beverages,116,25.5,50.1,39.3,4.1,6.3,127,54,Breakfast,214,50.0,Female,2030.0
447,Snacks,574,46.1,53.9,12.6,6.4,33.8,787,61,Snack,905,50.0,Male,1005.0
206,Snacks,180,4.3,79.0,26.8,8.8,19.6,905,190,Dinner,685,35.0,Female,3045.0
806,Dairy,515,27.2,17.3,6.2,0.0,17.0,104,197,Lunch,665,45.0,Male,2535.0
365,Vegetables,132,19.8,81.0,11.8,6.5,37.1,809,55,Snack,899,80.0,Male,2590.0
624,Vegetables,338,14.4,81.6,41.6,8.7,15.6,172,96,Breakfast,728,45.0,Male,2545.0
8,Grains,277,8.8,28.3,50.0,5.7,5.8,896,58,Lunch,160,35.0,Female,1015.0
171,Snacks,556,44.6,86.8,12.4,2.9,3.5,492,17,Dinner,536,60.0,Female,3595.0
87,Grains,147,41.6,33.0,13.6,4.2,20.8,166,13,Dinner,463,25.0,Female,1055.0
999,Meat,395,41.4,11.0,38.4,7.9,0.6,750,69,Breakfast,151,25.0,Female,2610.0
851,Snacks,578,11.9,27.4,15.7,0.1,30.4,260,18,Lunch,525,45.0,Female,1100.0
155,Dairy,559,48.2,85.4,12.4,3.7,49.9,646,132,Breakfast,832,55.0,Male,3025.0
849,Beverages,366,1.6,85.1,5.2,1.5,43.5,153,27,Lunch,801,45.0,Male,2610.0
892,Fruits,444,24.3,75.4,28.3,6.8,5.1,470,279,Lunch,901,50.0,Female,3535.0
414,Vegetables,543,6.0,46.3,14.6,8.9,24.2,101,272,Breakfast,690,80.0,Female,2525.0
97,Dairy,341,29.6,51.0,25.9,7.5,8.6,853,116,Breakfast,646,35.0,Male,2560.0
977,Grains,118,19.0,10.2,21.8,5.2,22.2,862,122,Snack,995,80.0,Male,3035.0
223,Beverages,476,12.4,29.6,13.3,4.2,34.9,603,199,Breakfast,376,45.0,Male,1090.0
323,Vegetables,153,28.6,6.6,6.1,3.5,32.1,188,225,Dinner,676,45.0,Male,2500.0
598,Beverages,156,2.6,64.3,49.0,0.3,34.8,428,51,Dinner,891,75.0,Male,2015.0
574,Fruits,243,22.6,26.2,16.1,2.8,47.1,98,34,Breakfast,511,75.0,Male,3065.0
850,Fruits,572,5.2,38.6,17.5,1.7,1.4,384,82,Dinner,745,75.0,Male,1085.0
66,Vegetables,147,21.6,81.0,25.8,1.8,35.2,544,287,Dinner,413,40.0,Male,2565.0
380,Vegetables,270,27.3,72.2,30.8,5.5,18.2,618,90,Lunch,937,75.0,Male,6410.0
244,Beverages,532,4.0,24.6,19.7,7.9,23.9,38,20,Snack,894,20.0,Male,2510.0
424,Beverages,527,9.2,39.4,37.2,4.9,7.8,381,287,Lunch,385,75.0,Male,2585.0
777,Vegetables,349,43.5,19.8,18.8,4.3,19.4,31,8,Lunch,440,50.0,Female,3565.0
234,Grains,430,23.5,58.1,21.8,0.1,32.2,394,65,Snack,880,55.0,Female,8220.0
219,Snacks,128,18.9,29.5,12.0,2.2,32.3,169,130,Snack,934,25.0,Female,1030.0
648,Vegetables,313,43.4,80.6,14.3,5.1,10.8,902,53,Snack,802,60.0,Male,1055.0
894,Beverages,120,43.0,25.5,20.0,0.6,3.8,760,52,Dinner,971,40.0,Female,4800.0
38,Meat,179,19.7,23.1,20.1,2.7,48.0,688,118,Breakfast,220,45.0,Female,9710.0
586,Meat,494,37.9,76.5,31.6,1.4,43.2,187,21,Lunch,441,55.0,Female,1085.0
750,Vegetables,542,34.2,78.4,41.2,5.0,30.3,740,181,Breakfast,583,50.0,Female,2025.0
284,Vegetables,195,35.1,22.8,16.5,9.4,38.6,220,48,Breakfast,892,40.0,Female,1340.0
461,Vegetables,503,40.6,62.2,25.1,0.7,26.9,676,199,Snack,424,75.0,Female,5610.0
223,Meat,199,14.2,46.8,11.3,5.4,35.7,832,172,Lunch,754,70.0,Male,5040.0
310,Beverages,167,20.2,30.1,28.7,3.2,29.5,470,229,Breakfast,661,80.0,Male,3540.0
69,Fruits,577,46.6,19.7,15.0,1.2,18.6,636,193,Snack,191,75.0,Female,1040.0
603,Vegetables,387,21.8,12.8,29.4,4.0,29.7,48,236,Snack,464,20.0,Male,1340.0
901,Grains,133,20.7,15.1,13.8,9.3,2.6,148,82,Dinner,279,70.0,Female,1095.0
778,Vegetables,309,45.9,62.9,8.1,6.3,18.2,470,257,Lunch,529,65.0,Female,1010.0
223,Snacks,88,48.8,24.3,5.6,4.7,39.9,749,252,Breakfast,362,70.0,Female,2530.0
962,Grains,535,45.3,68.4,10.4,1.7,20.1,469,298,Lunch,981,35.0,Male,3595.0
428,Beverages,206,48.1,78.9,34.9,3.7,27.0,470,105,Dinner,415,25.0,Female,1040.0
484,Vegetables,525,41.3,56.8,19.4,7.1,25.3,374,209,Lunch,426,40.0,Female,6210.0
961,Dairy,365,46.6,28.7,19.8,5.1,15.1,190,63,Snack,663,75.0,Male,3045.0
479,Snacks,218,31.5,10.0,33.1,6.9,41.2,618,197,Breakfast,350,60.0,Female,2065.0
163,Meat,296,33.0,48.1,42.7,3.1,42.1,701,11,Lunch,256,45.0,Female,3555.0
679,Dairy,242,9.5,45.8,23.6,0.8,25.0,418,172,Breakfast,885,75.0,Female,3045.0
176,Snacks,449,39.5,77.9,16.1,4.5,9.5,317,22,Breakfast,733,30.0,Male,3045.0
873,Beverages,133,7.0,91.7,5.7,5.8,6.8,815,137,Breakfast,451,60.0,Female,3565.0
312,Beverages,439,21.3,24.6,27.8,4.3,46.6,370,21,Snack,171,35.0,Female,1040.0
228,Vegetables,131,40.9,99.8,48.0,7.5,27.6,825,196,Lunch,941,75.0,Male,1015.0
927,Fruits,149,44.5,7.1,49.3,8.3,6.2,953,85,Dinner,941,70.0,Male,3030.0
940,Dairy,194,24.9,83.6,32.9,9.9,46.2,926,6,Breakfast,585,60.0,Female,3410.0
519,Dairy,500,11.4,47.2,22.7,9.3,21.1,11,0,Breakfast,284,60.0,Female,1115.0
714,Dairy,219,17.9,6.9,6.9,5.5,0.5,552,55,Dinner,815,75.0,Male,2540.0
37,Fruits,197,38.4,50.6,8.0,8.4,43.9,151,231,Dinner,399,80.0,Male,3505.0
653,Fruits,115,47.6,55.7,6.2,1.7,5.3,145,12,Breakfast,201,50.0,Female,4800.0
865,Dairy,566,28.6,52.5,33.5,9.4,33.5,666,94,Snack,793,20.0,Female,1070.0
114,Vegetables,205,1.6,77.5,47.8,3.7,15.1,634,182,Lunch,305,25.0,Male,1010.0
43,Beverages,421,10.1,53.5,45.1,5.2,46.4,185,158,Dinner,683,55.0,Female,3595.0
961,Grains,236,18.8,41.7,3.9,9.1,3.0,516,201,Snack,349,50.0,Female,3075.0
806,Meat,146,4.1,51.7,17.0,3.6,26.1,300,300,Snack,963,40.0,Female,3580.0
69,Meat,409,29.1,89.4,27.8,7.6,42.1,188,274,Breakfast,422,55.0,Female,2535.0
104,Fruits,101,7.6,27.2,16.6,1.8,17.6,691,254,Lunch,778,45.0,Female,3040.0
941,Fruits,584,36.0,61.7,16.1,5.6,45.0,582,223,Lunch,659,65.0,Male,1085.0
141,Dairy,216,45.8,70.7,15.5,6.2,12.3,64,89,Dinner,749,20.0,Female,2020.0
479,Beverages,377,2.4,10.6,40.8,7.1,37.3,266,140,Dinner,464,60.0,Male,1330.0
216,Snacks,267,10.8,27.6,3.5,5.7,31.5,668,69,Breakfast,220,70.0,Male,2505.0
10,Grains,500,26.4,28.8,9.4,5.0,1.8,109,98,Lunch,170,65.0,Male,2520.0
67,Grains,194,25.0,48.4,23.0,5.0,6.2,148,151,Lunch,642,40.0,Male,2595.0
419,Beverages,116,34.2,20.2,42.6,4.4,1.9,889,52,Dinner,253,50.0,Female,3075.0
353,Beverages,210,11.1,88.1,40.1,3.9,1.2,224,271,Breakfast,664,80.0,Male,2020.0
820,Meat,175,11.2,60.8,29.0,6.2,4.2,911,295,Dinner,657,60.0,Male,3030.0
59,Grains,218,30.9,89.8,26.8,9.4,18.0,499,232,Snack,710,50.0,Male,1330.0
918,Beverages,565,15.7,27.4,2.2,7.5,13.5,899,224,Snack,181,65.0,Male,3535.0
743,Snacks,425,16.0,53.5,1.1,1.2,43.9,808,210,Snack,862,60.0,Female,1060.0
128,Grains,285,43.1,47.1,35.7,9.5,5.9,120,226,Dinner,129,70.0,Female,3060.0
267,Beverages,594,10.2,88.9,24.0,1.7,40.9,365,165,Dinner,167,80.0,Female,1100.0
458,Beverages,555,35.3,89.8,7.4,1.0,24.7,824,121,Dinner,257,70.0,Male,3030.0
110,Meat,303,28.5,32.1,20.9,0.4,35.7,230,283,Lunch,473,20.0,Male,6810.0
259,Vegetables,144,2.5,84.3,10.8,1.6,12.3,929,172,Snack,385,30.0,Female,2555.0
775,Grains,531,39.4,95.2,19.4,4.4,29.5,213,202,Dinner,365,70.0,Male,5610.0
173,Vegetables,240,36.1,73.2,25.6,8.5,47.8,68,190,Lunch,786,75.0,Male,3050.0
452,Dairy,214,2.9,23.0,22.2,5.7,46.0,96,82,Dinner,454,40.0,Male,1040.0
960,Meat,263,17.9,77.6,48.5,4.4,28.1,138,188,Dinner,978,80.0,Male,3575.0
936,Snacks,346,32.6,95.1,4.4,4.5,5.5,393,185,Dinner,963,35.0,Female,3065.0
667,Beverages,495,21.2,85.7,14.8,9.2,24.0,973,68,Breakfast,158,80.0,Male,3010.0
395,Beverages,476,16.8,61.0,8.5,8.1,45.4,429,66,Dinner,231,20.0,Female,3035.0
271,Fruits,165,49.5,32.2,3.9,8.2,2.4,507,131,Dinner,930,75.0,Male,7510.0
428,Meat,461,26.7,61.7,31.0,5.5,13.9,600,76,Dinner,714,30.0,Female,4810.0
931,Snacks,450,9.7,70.7,9.0,1.6,23.3,386,159,Dinner,735,45.0,Male,1065.0
466,Snacks,584,2.9,40.6,15.7,8.3,33.3,972,36,Breakfast,717,30.0,Female,8440.0
145,Fruits,481,22.3,27.0,40.2,1.2,43.2,230,18,Dinner,669,45.0,Female,1010.0
415,Vegetables,149,42.8,67.8,19.6,7.1,17.0,683,181,Lunch,500,20.0,Female,3075.0
37,Meat,256,18.7,40.7,39.0,7.4,0.8,39,114,Dinner,334,35.0,Male,4900.0
845,Snacks,333,29.9,95.2,5.4,1.9,7.9,357,56,Snack,245,35.0,Male,3010.0
346,Beverages,116,47.8,77.3,13.5,4.2,19.9,263,179,Dinner,404,80.0,Male,3575.0
109,Dairy,359,42.2,44.8,45.0,5.7,36.7,797,114,Lunch,163,70.0,Female,3555.0
218,Meat,398,2.6,33.5,39.5,9.8,31.4,792,234,Lunch,744,30.0,Female,3500.0
88,Fruits,564,37.5,98.1,7.7,5.1,24.5,704,235,Dinner,562,65.0,Male,3225.0
752,Snacks,262,34.0,8.8,19.6,9.7,28.4,497,271,Snack,697,35.0,Male,1080.0
199,Grains,547,48.6,76.7,32.0,1.2,42.5,646,277,Dinner,152,65.0,Female,3005.0
474,Meat,192,4.3,30.5,36.1,0.3,14.6,506,112,Lunch,938,20.0,Female,2505.0
301,Snacks,560,8.3,10.1,43.0,6.0,28.1,774,142,Dinner,191,70.0,Male,2530.0
765,Fruits,494,3.0,74.5,11.2,8.6,41.4,684,180,Breakfast,244,60.0,Female,2540.0
597,Fruits,235,33.8,88.8,31.2,4.8,45.9,634,135,Lunch,746,30.0,Male,1090.0
986,Dairy,496,25.4,63.1,36.9,6.0,21.4,682,220,Breakfast,203,65.0,Female,4530.0
236,Fruits,467,41.6,53.2,39.6,3.5,0.8,263,212,Dinner,600,75.0,Female,3595.0
733,Grains,168,6.4,34.6,4.2,3.5,19.5,938,50,Dinner,416,45.0,Male,3525.0
221,Dairy,305,39.9,82.2,37.9,7.0,42.5,862,260,Breakfast,840,45.0,Male,2595.0
99,Dairy,257,29.6,75.1,26.5,1.3,10.9,886,294,Snack,198,55.0,Male,9990.0
59,Vegetables,394,47.8,92.4,14.2,0.6,15.3,205,53,Snack,707,30.0,Female,3060.0
632,Fruits,581,27.5,30.1,39.9,3.4,35.0,863,229,Dinner,571,50.0,Female,2590.0
266,Vegetables,578,6.0,86.3,37.3,9.6,29.3,669,224,Dinner,184,65.0,Female,3595.0
854,Vegetables,551,15.8,49.6,23.2,9.3,4.2,564,28,Dinner,421,25.0,Male,3595.0
666,Beverages,566,44.1,22.7,21.9,5.3,30.2,653,89,Snack,455,45.0,Male,3545.0
876,Meat,359,27.3,75.1,34.1,7.2,30.2,401,48,Dinner,771,30.0,Male,3055.0
187,Fruits,409,39.8,52.0,6.6,1.8,24.0,189,200,Breakfast,357,30.0,Male,3575.0
477,Vegetables,561,26.2,61.4,42.6,5.5,18.9,177,146,Snack,434,30.0,Male,3595.0
259,Snacks,169,32.8,23.3,37.4,4.0,11.9,424,116,Snack,179,50.0,Male,2030.0
398,Fruits,431,33.0,24.7,18.5,4.9,19.2,217,226,Breakfast,342,65.0,Male,3550.0
842,Snacks,54,20.6,58.5,17.7,8.9,41.9,688,23,Dinner,590,50.0,Male,3510.0
703,Dairy,374,33.1,13.1,13.3,6.9,47.6,763,235,Snack,566,40.0,Male,2600.0
361,Vegetables,166,12.7,30.1,3.7,3.7,46.9,162,272,Lunch,637,35.0,Male,1055.0
890,Snacks,303,32.4,37.2,44.5,1.6,25.3,622,2,Dinner,573,20.0,Female,3050.0
527,Fruits,507,17.5,78.0,25.1,4.2,47.9,553,272,Lunch,988,50.0,Male,2025.0
679,Vegetables,259,37.4,42.6,35.5,6.8,46.5,163,112,Lunch,575,30.0,Male,1040.0
153,Dairy,297,31.2,82.2,12.7,6.0,3.9,706,253,Dinner,721,25.0,Female,3080.0
913,Snacks,560,36.5,93.9,39.4,9.2,6.1,388,246,Breakfast,809,60.0,Male,2510.0
481,Snacks,262,42.8,32.4,30.0,8.5,39.6,790,186,Breakfast,421,30.0,Female,2530.0
561,Beverages,367,43.0,19.4,6.6,2.3,31.3,404,8,Dinner,455,65.0,Female,2570.0
83,Meat,494,34.0,90.6,36.1,5.5,38.4,385,206,Dinner,281,40.0,Male,2520.0
814,Fruits,287,1.9,90.4,33.6,9.5,35.1,859,139,Snack,548,65.0,Male,3540.0
559,Fruits,214,49.9,28.8,16.1,2.4,25.3,960,233,Breakfast,661,65.0,Female,7520.0
369,Fruits,280,31.2,10.8,22.7,1.8,43.6,803,27,Dinner,740,25.0,Male,3420.0
402,Dairy,377,35.5,22.8,27.3,8.7,11.5,419,182,Dinner,907,40.0,Female,2585.0
618,Snacks,173,10.9,8.9,1.0,8.3,26.3,36,257,Snack,468,40.0,Female,1090.0
272,Snacks,521,7.6,79.6,40.6,9.4,37.3,279,163,Lunch,199,45.0,Female,2510.0
484,Meat,111,42.8,54.8,11.8,9.8,25.9,514,262,Snack,464,40.0,Female,5040.0
922,Beverages,262,44.4,79.1,24.7,9.8,3.7,161,89,Dinner,345,35.0,Male,3030.0
371,Beverages,176,8.8,85.5,14.7,5.9,6.3,892,244,Lunch,150,60.0,Male,3545.0
339,Beverages,280,33.7,20.2,19.4,1.0,40.4,588,90,Dinner,603,30.0,Male,3540.0
630,Snacks,211,28.0,71.1,25.0,5.1,21.9,542,65,Snack,967,35.0,Female,1095.0
24,Fruits,485,35.5,90.6,7.4,2.5,46.4,125,64,Snack,772,30.0,Female,3060.0
750,Vegetables,164,4.5,37.4,12.2,3.5,31.9,380,297,Breakfast,922,35.0,Male,7810.0
206,Beverages,234,47.9,10.0,5.0,6.2,31.1,866,229,Breakfast,528,75.0,Male,1005.0
12,Grains,358,21.6,83.8,16.7,7.6,36.3,283,54,Dinner,803,30.0,Male,1115.0
533,Vegetables,349,46.3,63.1,23.8,1.7,25.3,959,69,Lunch,569,25.0,Female,2005.0
135,Meat,186,47.9,60.0,5.7,7.2,32.1,278,223,Dinner,543,30.0,Male,3520.0
154,Meat,261,23.2,25.0,19.3,7.0,33.4,230,84,Dinner,421,55.0,Male,3565.0
707,Grains,120,2.6,54.7,6.2,3.0,22.5,655,18,Dinner,865,20.0,Female,6220.0
11,Fruits,531,20.3,75.7,4.5,2.5,12.0,445,98,Lunch,803,30.0,Female,8020.0
89,Meat,576,20.3,14.3,18.5,0.5,17.7,86,89,Dinner,223,50.0,Female,3015.0
297,Snacks,226,34.5,39.8,31.7,5.8,21.0,450,151,Dinner,356,20.0,Male,5920.0
242,Fruits,593,14.1,68.0,17.0,1.4,37.6,110,228,Breakfast,141,60.0,Female,2595.0
398,Meat,298,47.7,47.1,5.7,9.0,41.3,568,240,Snack,521,20.0,Female,3595.0
680,Snacks,251,45.7,17.5,5.9,5.6,44.1,810,31,Snack,327,30.0,Female,2530.0
878,Meat,327,17.1,26.1,48.8,0.2,28.3,149,65,Breakfast,225,50.0,Female,3130.0
993,Grains,402,9.8,23.9,36.6,1.8,29.9,631,52,Dinner,542,70.0,Female,4805.0
855,Meat,509,33.2,56.5,10.1,1.2,29.6,580,234,Snack,431,45.0,Male,2570.0
285,Snacks,234,16.6,28.1,23.4,9.5,38.6,603,143,Breakfast,199,20.0,Female,2000.0
849,Meat,533,42.3,13.7,26.7,3.7,25.8,808,38,Breakfast,194,55.0,Male,5610.0
879,Fruits,352,15.6,37.9,20.1,0.3,1.7,152,20,Lunch,435,45.0,Female,3130.0
363,Meat,567,33.2,75.9,15.6,6.6,39.2,962,156,Dinner,859,80.0,Female,3035.0
442,Snacks,210,13.4,48.5,39.1,2.3,30.4,36,266,Snack,944,65.0,Male,3050.0
371,Beverages,176,5.8,85.3,49.0,0.3,16.1,153,208,Snack,744,25.0,Male,1065.0
41,Snacks,108,18.1,39.2,29.6,7.6,16.1,941,247,Lunch,661,70.0,Female,3200.0
165,Fruits,409,23.9,33.9,49.4,2.0,0.8,510,116,Dinner,930,65.0,Male,3015.0
107,Snacks,506,23.7,89.6,38.1,0.5,8.0,193,235,Dinner,295,40.0,Female,2500.0
154,Grains,293,28.1,48.1,28.7,9.6,37.2,978,268,Snack,217,20.0,Female,1035.0
916,Dairy,536,15.8,59.2,16.5,2.5,14.6,105,215,Breakfast,663,30.0,Male,8450.0
444,Fruits,123,17.9,49.2,6.2,7.8,38.3,631,161,Dinner,182,45.0,Female,1070.0
417,Fruits,323,46.7,30.4,16.1,4.2,11.7,851,79,Dinner,575,80.0,Female,6210.0
84,Beverages,144,7.4,73.6,10.3,0.8,24.9,475,56,Dinner,467,40.0,Female,2025.0
913,Snacks,181,43.6,33.2,16.9,8.0,39.5,830,37,Breakfast,135,65.0,Male,3030.0
963,Meat,168,46.3,46.9,49.2,7.5,25.5,63,105,Dinner,995,70.0,Male,3555.0
342,Grains,456,43.8,9.9,12.2,3.7,41.2,956,27,Lunch,378,40.0,Female,1090.0
800,Beverages,401,15.9,44.8,48.0,1.7,40.4,172,208,Lunch,821,30.0,Female,4815.0
295,Dairy,572,19.0,80.7,4.7,7.5,16.1,49,100,Lunch,716,40.0,Male,1030.0
709,Fruits,86,24.3,30.5,19.2,9.4,39.0,49,106,Dinner,625,25.0,Male,2515.0
293,Grains,266,15.9,51.7,27.2,9.0,27.7,990,278,Snack,772,50.0,Male,4810.0
950,Fruits,598,40.6,95.6,29.1,2.0,47.3,317,180,Dinner,175,80.0,Male,2565.0
286,Meat,518,10.4,27.7,2.9,10.0,48.0,479,81,Lunch,964,65.0,Female,1060.0
887,Fruits,531,17.0,89.1,42.0,9.4,24.9,795,44,Breakfast,178,45.0,Male,8445.0
510,Meat,337,4.9,45.9,12.1,5.6,12.7,683,78,Breakfast,998,55.0,Male,6830.0
814,Dairy,91,49.5,25.1,34.6,2.4,49.4,330,90,Snack,864,20.0,Male,4460.0
478,Snacks,358,9.0,48.0,34.0,0.7,14.5,126,143,Breakfast,708,55.0,Male,3110.0
295,Dairy,109,12.9,17.7,27.4,2.2,19.8,232,90,Lunch,288,55.0,Female,3010.0
440,Beverages,514,14.0,29.7,2.2,5.6,46.7,550,300,Lunch,888,50.0,Male,2590.0
343,Dairy,455,22.8,79.8,48.3,0.8,10.0,431,90,Lunch,727,25.0,Male,4530.0
521,Fruits,113,25.5,38.6,6.2,7.2,3.7,766,194,Lunch,173,45.0,Female,2560.0
837,Meat,555,28.3,9.3,41.4,4.6,26.1,935,244,Breakfast,126,70.0,Female,1040.0
658,Snacks,309,22.2,12.3,25.2,3.5,12.9,719,138,Lunch,720,40.0,Female,3140.0
432,Meat,289,24.7,57.9,25.0,7.7,13.1,4,294,Lunch,299,25.0,Female,3420.0
789,Snacks,437,14.3,15.2,31.0,8.9,5.6,106,263,Breakfast,520,70.0,Female,1040.0
875,Grains,352,39.0,40.3,23.5,3.3,10.5,104,7,Dinner,877,40.0,Female,3570.0
615,Meat,134,1.6,36.0,3.0,4.3,7.2,602,44,Breakfast,580,40.0,Female,3540.0
331,Fruits,271,19.6,58.5,17.0,4.2,1.7,910,232,Snack,547,20.0,Female,3025.0
472,Dairy,433,1.1,82.8,16.8,8.7,7.4,766,87,Lunch,384,35.0,Female,8460.0
295,Dairy,275,38.1,59.3,3.0,5.2,42.6,203,117,Snack,411,30.0,Male,1060.0
345,Snacks,449,5.6,99.2,31.3,9.1,0.7,797,86,Snack,264,70.0,Male,1000.0
995,Vegetables,139,7.2,20.3,4.2,5.2,16.1,291,208,Lunch,146,25.0,Female,3520.0
372,Grains,457,22.8,83.9,42.1,2.7,8.0,231,220,Dinner,680,45.0,Female,3050.0
666,Snacks,184,36.5,66.5,16.2,9.8,25.7,802,227,Lunch,252,25.0,Male,7550.0
22,Snacks,454,22.7,76.8,7.8,8.7,48.1,172,209,Snack,972,45.0,Male,9930.0
275,Vegetables,538,29.6,96.9,26.9,6.3,15.5,177,210,Lunch,291,80.0,Male,9990.0
367,Vegetables,148,19.8,55.3,10.2,5.7,16.4,16,151,Dinner,359,70.0,Male,3595.0
835,Meat,556,34.1,7.8,2.2,0.9,27.3,787,275,Lunch,126,55.0,Male,3020.0
613,Beverages,123,48.7,49.2,48.3,2.1,8.8,545,98,Dinner,549,45.0,Female,8910.0
184,Snacks,546,32.0,41.4,18.2,1.8,27.0,429,88,Breakfast,568,35.0,Female,2025.0
498,Vegetables,416,20.5,57.6,10.5,7.2,36.6,505,165,Lunch,899,35.0,Female,3005.0
88,Beverages,127,32.9,83.7,29.5,4.6,41.0,648,206,Snack,638,65.0,Female,7820.0
612,Vegetables,300,33.3,51.0,26.1,5.1,6.6,303,162,Lunch,306,45.0,Male,2535.0
884,Vegetables,57,14.0,92.6,26.3,8.5,34.2,872,273,Breakfast,600,55.0,Male,8910.0
401,Dairy,499,37.4,26.2,32.3,9.5,34.2,491,37,Snack,327,65.0,Male,1040.0
184,Snacks,226,2.5,95.3,34.6,6.4,12.3,913,177,Dinner,307,30.0,Male,1080.0
553,Beverages,452,17.5,91.8,17.2,2.8,22.1,340,171,Dinner,230,35.0,Male,1000.0
907,Fruits,209,44.3,45.0,26.9,4.2,3.8,218,64,Lunch,877,75.0,Male,3510.0
650,Vegetables,238,2.2,9.5,32.9,0.2,18.3,850,265,Snack,347,75.0,Female,3070.0
794,Dairy,473,11.1,31.4,29.0,7.4,29.5,741,258,Dinner,327,40.0,Female,3405.0
316,Beverages,359,36.7,41.1,40.6,9.4,27.7,612,233,Snack,817,45.0,Female,3040.0
252,Vegetables,98,39.0,45.7,9.3,4.9,39.6,316,73,Breakfast,243,60.0,Female,3505.0
81,Fruits,56,35.8,36.5,28.5,9.3,43.8,702,181,Breakfast,645,65.0,Female,2570.0
438,Meat,577,21.2,29.6,15.7,3.8,32.7,680,50,Breakfast,329,70.0,Female,2010.0
591,Vegetables,517,22.1,90.3,29.1,1.0,46.0,613,220,Snack,895,35.0,Male,9700.0
869,Grains,152,20.1,33.0,39.8,7.8,45.0,972,35,Snack,422,45.0,Male,3415.0
320,Grains,348,6.9,76.1,17.6,3.8,14.4,748,210,Lunch,284,45.0,Male,3555.0
477,Snacks,432,42.9,13.8,47.2,0.4,4.8,959,95,Lunch,262,60.0,Female,2600.0
13,Meat,329,9.1,10.7,41.2,5.1,34.2,445,287,Lunch,295,40.0,Male,3065.0
169,Grains,372,40.2,28.8,20.2,6.0,16.1,150,133,Snack,626,40.0,Male,1000.0
597,Meat,338,9.0,70.7,25.0,9.0,24.8,808,210,Snack,264,25.0,Male,3500.0
945,Fruits,511,4.4,84.6,4.1,7.6,20.5,615,86,Snack,150,50.0,Male,3575.0
708,Beverages,375,17.9,65.1,38.9,2.7,12.8,628,233,Snack,912,40.0,Male,2020.0
435,Dairy,549,22.9,69.2,28.9,4.6,34.6,831,26,Lunch,387,40.0,Female,3510.0
909,Meat,171,36.2,84.6,13.8,9.6,47.2,354,152,Lunch,809,65.0,Male,3410.0
223,Snacks,416,31.5,57.1,25.0,9.3,28.8,550,294,Snack,141,70.0,Male,6540.0
161,Vegetables,574,49.9,93.8,23.8,4.4,14.0,29,255,Dinner,175,70.0,Female,9710.0
353,Meat,137,23.0,85.6,40.1,0.8,40.7,359,198,Snack,326,20.0,Female,2505.0
451,Meat,529,29.9,60.5,13.6,6.7,12.6,101,76,Breakfast,719,40.0,Female,3505.0
892,Snacks,404,41.3,21.9,28.2,7.6,44.8,745,20,Breakfast,709,70.0,Female,2530.0
172,Vegetables,120,36.7,66.0,17.9,1.8,41.2,313,227,Dinner,941,80.0,Male,3005.0
451,Meat,582,7.6,38.1,1.7,8.6,16.2,691,117,Dinner,431,60.0,Female,2545.0
75,Grains,416,2.0,64.6,24.0,6.1,6.2,848,183,Snack,259,50.0,Male,1080.0
438,Vegetables,377,45.2,17.6,10.8,3.7,1.1,851,163,Dinner,362,65.0,Female,9750.0
243,Meat,488,19.6,17.6,10.4,6.2,41.4,109,294,Snack,187,40.0,Male,3005.0
110,Grains,545,25.3,43.1,3.8,0.4,27.1,92,46,Snack,385,65.0,Female,5650.0
579,Grains,170,18.3,86.1,24.7,1.3,26.1,445,271,Lunch,354,75.0,Male,8220.0
807,Beverages,596,42.8,82.2,10.3,1.7,10.1,969,59,Snack,675,70.0,Female,3575.0
